MoviePersonID(Integer),FirstName(String),LastName(String),CrewTitleID(Integer),MovieID(Integer),Title(String),YearReleased(Integer),Quantity(Integer)
431,Chris,Tucker,1,155,Rush Hour ,1998,27
831,Alan,Tudyk,1,94,Ice Age ,2002,22
831,Alan,Tudyk,1,145,"I, Robot ",2004,32
831,Alan,Tudyk,1,252,Dodgeball: A True Underdog Story ,2004,37
851,Peter,Turnbull,1,96,Crocodile Dundee ,1986,16
1460,Michael,Turney,1,174,Teenage Mutant Ninja Turtles ,1990,32
1066,Nicholas,Turturro,1,123,The Longest Yard ,2005,14
1494,John,Turturro,1,179,Anger Management ,2003,10
1494,John,Turturro,1,205,Mr. Deeds ,2002,15
2068,Rita,Tushingham,1,265,Doctor Zhivago ,1965,23
594,Liv,Tyler,1,66,Armageddon ,1998,9
246,Alanna,Ubach,1,28,Meet the Fockers ,2004,26
2131,Hechter,Ubarry,1,274,Crocodile' Dundee II ,1988,30
1182,Skeet,Ulrich,1,139,As Good as It Gets ,1997,27
1182,Skeet,Ulrich,1,307,Scream ,1996,17
1395,Gabrielle,Union,1,165,Bad Boys II ,2003,19
836,Karl,Urban,1,95,The Bourne Supremacy ,2004,18
793,Amber,Valletta,1,90,Hitch ,2005,17
793,Amber,Valletta,1,127,What Lies Beneath ,2000,23
2002,Frederique,Van Der Wal,1,254,Wild Wild West ,1999,21
2447,Casper,Van Dien,1,326,Sleepy Hollow ,1999,11
2394,Dick,Van Dyke,1,315,Mary Poppins ,1964,33
1932,Brian,Van Holt,1,244,S.W.A.T. ,2003,21
1881,Al,Vandecruys,1,237,The Sum of All Fears ,2002,12
2003,Musetta,Vander,1,254,Wild Wild West ,1999,21
365,Nia,Vardalos,1,42,My Big Fat Greek Wedding ,2002,16
1004,Norma,Varden,1,115,The Sound of Music ,1965,10
1719,Jacob,Vargas,1,212,Traffic ,2000,20
333,Jim,Varney,1,38,Toy Story 2 ,1999,42
333,Jim,Varney,1,71,Toy Story ,1995,19
415,Vince,Vaughn,1,47,The Lost World: Jurassic Park ,1997,35
415,Vince,Vaughn,1,59,Wedding Crashers ,2005,15
415,Vince,Vaughn,1,75,Mr. & Mrs. Smith ,2005,7
415,Vince,Vaughn,1,252,Dodgeball: A True Underdog Story ,2004,37
1954,Robert,Vaughn,1,246,The Towering Inferno ,1974,17
401,Yul,Vazquez,1,45,War of the Worlds ,2005,13
401,Yul,Vazquez,1,135,Runaway Bride ,1999,29
401,Yul,Vazquez,1,165,Bad Boys II ,2003,19
2034,Alexa,Vega,1,259,Spy Kids ,2001,7
2034,Alexa,Vega,1,264,Spy Kids 3-D: Game Over ,2003,16
588,Patricia,Velasquez,1,65,The Mummy Returns ,2001,24
1898,Reginald,VelJohnson,1,240,Die Hard 2 ,1990,35
402,Lenny,Venito,1,45,War of the Worlds ,2005,13
2420,Harley,Venton,1,319,Sleeping with the Enemy ,1991,16
1292,John,Vernon,1,152,Animal House ,1978,32
2091,Christina,Vidal,1,269,Freaky Friday ,2003,22
369,Kaylee,Vieira,1,42,My Big Fat Greek Wedding ,2002,16
1342,Abe,Vigoda,1,158,Look Who's Talking ,1989,27
1798,Paul,Vincent O'Connor,1,226,Seabiscuit ,2003,33
829,Goran,Visnjic,1,94,Ice Age ,2002,22
2208,Joe,Viterelli,1,287,Analyze This ,1999,20
612,Jon,Voight,1,68,Pearl Harbor ,2001,29
612,Jon,Voight,1,86,Mission: Impossible ,1996,29
612,Jon,Voight,1,100,National Treasure ,2004,20
612,Jon,Voight,1,184,Lara Croft: Tomb Raider ,2001,23
612,Jon,Voight,1,266,Enemy of the State ,1998,41
2369,Daniel,von Bargen,1,310,The General's Daughter ,1999,3
411,Peter,von Berg,1,46,Cast Away ,2000,10
634,Erik,von Detten,1,71,Toy Story ,1995,19
634,Erik,von Detten,1,280,The Princess Diaries ,2001,19
571,Max,von Sydow,1,64,The Exorcist ,1973,5
571,Max,von Sydow,1,183,Minority Report ,2002,11
1579,Hamilton,von Watts,1,191,The Nutty Professor ,1996,22
584,Arnold,Vosloo,1,65,The Mummy Returns ,2001,24
584,Arnold,Vosloo,1,128,The Mummy ,1999,18
2507,Spencer,Vrooman,1,335,Casper ,1995,27
1856,George,W. Bush,1,234,Fahrenheit 9/11 ,2004,13
514,Robert,Wagner,1,57,Austin Powers in Goldmember ,2002,21
514,Robert,Wagner,1,61,Austin Powers: The Spy Who Shagged Me ,1999,39
189,Donnie,Wahlberg,1,22,The Sixth Sense ,1999,25
189,Donnie,Wahlberg,1,170,Ransom ,1996,26
723,Mark,Wahlberg,1,82,The Perfect Storm ,2000,31
723,Mark,Wahlberg,1,87,Planet of the Apes ,2001,22
723,Mark,Wahlberg,1,293,The Italian Job ,2003,16
1760,Ralph,Waite,1,219,The Bodyguard ,1992,27
530,Christopher,Walken,1,59,Wedding Crashers ,2005,15
530,Christopher,Walken,1,113,Catch Me If You Can ,2002,22
530,Christopher,Walken,1,116,Batman Returns ,1992,36
1246,Paul,Walker,1,147,The Fast and the Furious ,2001,16
1246,Paul,Walker,1,200,2 Fast 2 Furious ,2003,13
2232,Sydney,Walker,1,291,Love Story ,1970,33
35,Dee,Wallace-Stone,1,4,E.T. the Extra-Terrestrial ,1982,19
1304,J.T.,Walsh,1,153,A Few Good Men ,1992,31
1304,J.T.,Walsh,1,215,"Good Morning, Vietnam ",1987,39
1045,Ray,Walston,1,121,The Sting ,1973,25
309,Tracey,Walter,1,35,Batman ,1989,18
309,Tracey,Walter,1,213,City Slickers ,1991,21
639,Patrick,Warburton,1,72,Men in Black II ,2002,27
656,Sela,Ward,1,74,The Day After Tomorrow ,2004,19
656,Sela,Ward,1,79,The Fugitive ,1993,16
743,Kelly,Ward,1,84,Grease ,1978,30
1630,Fred,Ward,1,198,Sweet Home Alabama ,2002,30
10,David,Warner,1,1,Titanic ,1997,32
10,David,Warner,1,87,Planet of the Apes ,2001,22
32,Aron,Warner,1,3,Shrek 2 ,2004,45
766,Estella,Warren,1,87,Planet of the Apes ,2001,22
665,Kerry,Washington,1,75,Mr. & Mrs. Smith ,2005,7
665,Kerry,Washington,1,129,Fantastic Four ,2005,7
1888,Jascha,Washington,1,239,Big Momma's House ,2000,14
1960,Denzel,Washington,1,248,Remember the Titans ,2000,33
1960,Denzel,Washington,1,328,The Pelican Brief ,1993,26
1238,Jerry,Wasserman,1,145,"I, Robot ",2004,32
557,Ken,Watanabe,1,62,Batman Begins ,2005,19
557,Ken,Watanabe,1,267,The Last Samurai ,2003,26
1345,Jaryd,Waterhouse,1,158,Look Who's Talking ,1989,27
209,Emma,Watson,1,25,Harry Potter and the Goblet of Fire ,2005,24
209,Emma,Watson,1,30,Harry Potter and the Chamber of Secrets ,2002,18
449,Naomi,Watts,1,51,King Kong ,2005,10
449,Naomi,Watts,1,192,The Ring ,2002,16
1620,Carl,Weathers,1,197,Rocky IV ,1985,17
1620,Carl,Weathers,1,217,Rocky III ,1982,34
1620,Carl,Weathers,1,241,Rocky ,1976,15
378,Sigourney,Weaver,1,43,Ghost Busters ,1984,13
378,Sigourney,Weaver,1,253,The Village ,2004,46
378,Sigourney,Weaver,1,260,Ghostbusters II ,1989,26
909,Hugo,Weaving,1,104,The Matrix ,1999,28
2052,Chloe,Webb,1,263,Twins ,1988,36
472,Scott,Weinger,1,53,Aladdin ,1992,56
1910,Benjamin,Weir,1,242,Double Jeopardy ,1999,1
2372,Peter,Weireter,1,310,The General's Daughter ,1999,3
1440,Zohren,Weiss,1,171,101 Dalmatians ,1996,15
1873,Jeffrey,Weissman,1,236,Back to the Future Part II ,1989,22
582,Rachel,Weisz,1,65,The Mummy Returns ,2001,24
582,Rachel,Weisz,1,128,The Mummy ,1999,18
667,Chris,Weitz,1,75,Mr. & Mrs. Smith ,2005,7
2426,Charles,Weldon,1,320,Stir Crazy ,1980,17
475,Frank,Welker,1,53,Aladdin ,1992,56
1387,Tom,Welling,1,164,Cheaper by the Dozen ,2003,24
524,Claudia,Wells,1,58,Back to the Future ,1985,30
2134,Kenneth,Welsh,1,274,Crocodile' Dundee II ,1988,30
1804,David,Wenham,1,227,Van Helsing ,2004,13
1143,Martha,Wentworth,1,134,One Hundred and One Dalmatians ,1961,24
946,Dominic,West,1,108,Chicago ,2002,35
1514,Celia,Weston,1,182,Hulk ,2003,5
1514,Celia,Weston,1,253,The Village ,2004,46
1728,Patricia,Wettig,1,213,City Slickers ,1991,21
427,Merritt,Wever,1,48,Signs ,2002,15
361,Sean,Whalen,1,41,Twister ,1996,36
2348,Joseph,Whipp,1,307,Scream ,1996,17
1409,Forest,Whitaker,1,167,Platoon ,1986,16
1409,Forest,Whitaker,1,215,"Good Morning, Vietnam ",1987,39
1409,Forest,Whitaker,1,300,Phenomenon ,1996,26
2181,Duane,Whitaker,1,282,Pulp Fiction ,1994,35
405,Lari,White,1,46,Cast Away ,2000,10
925,Richard,White,1,105,Beauty and the Beast ,1991,24
1506,Betty,White,1,181,Bringing Down the House ,2003,25
1028,Al,Whiting,1,118,The Waterboy ,1998,14
2202,Benjamin,Whitrow,1,286,Chicken Run ,2000,13
1367,Mary,Wickes,1,161,Sister Act ,1992,30
1367,Mary,Wickes,1,339,The Hunchback of Notre Dame ,1996,13
1733,Dianne,Wiest,1,214,The Birdcage ,1996,22
1733,Dianne,Wiest,1,340,Parenthood ,1989,35
2353,Collin,Wilcox Paxton,1,308,Jaws 2 ,1978,15
1823,Gene,Wilder,1,230,Blazing Saddles ,1974,31
1823,Gene,Wilder,1,320,Stir Crazy ,1980,17
374,Petra,Wildgoose,1,42,My Big Fat Greek Wedding ,2002,16
2329,Jim,Wilkey,1,305,Dick Tracy ,1990,22
555,Tom,Wilkinson,1,62,Batman Begins ,2005,19
555,Tom,Wilkinson,1,155,Rush Hour ,1998,27
555,Tom,Wilkinson,1,256,The Patriot ,2000,19
555,Tom,Wilkinson,1,336,Shakespeare in Love ,1998,44
1451,Fred,Willard,1,173,Chicken Little ,2005,19
1451,Fred,Willard,1,302,American Wedding ,2003,34
577,Reverend,William O'Malley,1,64,The Exorcist ,1973,5
1221,Seann,William Scott,1,143,American Pie 2 ,2001,24
1221,Seann,William Scott,1,302,American Wedding ,2003,34
1221,Seann,William Scott,1,316,American Pie ,1999,18
128,Rebecca,Williams,1,14,Forrest Gump ,1994,27
187,Olivia,Williams,1,22,The Sixth Sense ,1999,25
211,Mark,Williams,1,25,Harry Potter and the Goblet of Fire ,2005,24
211,Mark,Williams,1,171,101 Dalmatians ,1996,15
440,Robin,Williams,1,50,Mrs. Doubtfire ,1993,27
440,Robin,Williams,1,53,Aladdin ,1992,56
440,Robin,Williams,1,166,Good Will Hunting ,1997,16
440,Robin,Williams,1,175,Patch Adams ,1998,17
440,Robin,Williams,1,214,The Birdcage ,1996,22
440,Robin,Williams,1,215,"Good Morning, Vietnam ",1987,39
440,Robin,Williams,1,229,Hook ,1991,22
440,Robin,Williams,1,337,Jumanji ,1995,27
1662,Paul,Williams,1,203,Smokey and the Bandit ,1977,13
1744,Gabriel,Williams,1,216,Nutty Professor II: The Klumps ,2000,32
1815,Johnny,Williams,1,228,The Mask ,1994,36
1978,Cindy,Williams,1,250,American Graffiti ,1973,14
1994,Chris,Williams,1,252,Dodgeball: A True Underdog Story ,2004,37
2239,JoBeth,Williams,1,292,Kramer vs. Kramer ,1979,10
2239,JoBeth,Williams,1,320,Stir Crazy ,1980,17
2370,Clarence,Williams III,1,310,The General's Daughter ,1999,3
126,Mykelti,Williamson,1,14,Forrest Gump ,1994,27
126,Mykelti,Williamson,1,325,Con Air ,1997,18
1062,Walter,Williamson,1,123,The Longest Yard ,2005,14
1730,Noble,Willingham,1,213,City Slickers ,1991,21
1730,Noble,Willingham,1,215,"Good Morning, Vietnam ",1987,39
184,Bruce,Willis,1,22,The Sixth Sense ,1999,25
184,Bruce,Willis,1,66,Armageddon ,1998,9
184,Bruce,Willis,1,158,Look Who's Talking ,1989,27
184,Bruce,Willis,1,240,Die Hard 2 ,1990,35
184,Bruce,Willis,1,282,Pulp Fiction ,1994,35
184,Bruce,Willis,1,341,Die Hard: With a Vengeance ,1995,32
243,Owen,Wilson,1,28,Meet the Fockers ,2004,26
243,Owen,Wilson,1,59,Wedding Crashers ,2005,15
243,Owen,Wilson,1,66,Armageddon ,1998,9
243,Owen,Wilson,1,110,Meet the Parents ,2000,22
446,Mara,Wilson,1,50,Mrs. Doubtfire ,1993,27
1146,Rita,Wilson,1,135,Runaway Bride ,1999,29
1146,Rita,Wilson,1,204,Sleepless in Seattle ,1993,29
1242,Stuart,Wilson,1,146,Lethal Weapon 3 ,1992,33
1242,Stuart,Wilson,1,266,Enemy of the State ,1998,41
1257,Kristen,Wilson,1,148,Doctor Dolittle ,1998,23
1257,Kristen,Wilson,1,258,Dr. Dolittle 2 ,2001,12
1576,Patricia,Wilson,1,191,The Nutty Professor ,1996,22
1710,Luke,Wilson,1,210,Charlie's Angels ,2000,23
1923,De'Angelo,Wilson,1,243,8 Mile ,2002,27
2008,Elizabeth,Wilson,1,255,The Addams Family ,1991,18
2008,Elizabeth,Wilson,1,301,The Graduate ,1967,26
2008,Elizabeth,Wilson,1,306,Nine to Five ,1980,29
2054,Trey,Wilson,1,263,Twins ,1988,36
1542,Thomas,Wilson Brown,1,186,"Honey, I Shrunk the Kids ",1989,17
968,Michael,Wincott,1,111,Robin Hood: Prince of Thieves ,1991,16
278,Rachel,Winfree,1,32,How the Grinch Stole Christmas ,2000,27
1564,Debra,Winger,1,189,An Officer and a Gentleman ,1982,6
1564,Debra,Winger,1,278,Terms of Endearment ,1983,14
1022,Henry,Winkler,1,118,The Waterboy ,1998,14
574,Kitty,Winn,1,64,The Exorcist ,1973,5
3,Kate,Winslet,1,1,Titanic ,1997,32
1626,Reese,Witherspoon,1,198,Sweet Home Alabama ,2002,30
1626,Reese,Witherspoon,1,231,Walk the Line ,2005,24
224,Hillary,Wolf,1,26,Home Alone ,1990,28
224,Hillary,Wolf,1,98,Home Alone 2: Lost in New York ,1992,33
1194,Traci,Wolfe,1,140,Lethal Weapon 2 ,1989,24
1194,Traci,Wolfe,1,146,Lethal Weapon 3 ,1992,33
1194,Traci,Wolfe,1,190,Lethal Weapon 4 ,1998,18
2279,Roger,Womack,1,296,Porky's ,1982,9
1855,Stevie,Wonder,1,234,Fahrenheit 9/11 ,2004,13
104,B.D.,Wong,1,11,Jurassic Park ,1993,20
702,Tom,Wood,1,79,The Fugitive ,1993,16
999,Peggy,Wood,1,115,The Sound of Music ,1965,10
1158,Andy,Wood,1,136,Rambo: First Blood Part II ,1985,40
1334,Elijah,Wood,1,157,Deep Impact ,1998,28
1418,Alfre,Woodard,1,168,Dinosaur ,2000,28
1382,Danielle,Woodman,1,163,The Santa Clause 2 ,2002,26
2341,Ren,Woods,1,306,Nine to Five ,1980,29
2371,James,Woods,1,310,The General's Daughter ,1999,3
2439,Jaimz,Woolvett,1,324,Unforgiven ,1992,25
1141,Frederick,Worlock,1,134,One Hundred and One Dalmatians ,1961,24
214,Bonnie,Wright,1,25,Harry Potter and the Goblet of Fire ,2005,24
1002,Ben,Wright,1,115,The Sound of Music ,1965,10
1002,Ben,Wright,1,134,One Hundred and One Dalmatians ,1961,24
1892,Carl,Wright,1,239,Big Momma's House ,2000,14
124,Robin,Wright Penn,1,14,Forrest Gump ,1994,27
304,Robert,Wuhl,1,35,Batman ,1989,18
304,Robert,Wuhl,1,215,"Good Morning, Vietnam ",1987,39
2127,Jane,Wyatt,1,273,Star Trek IV: The Voyage Home ,1986,29
2538,Nicholas,Wyman,1,341,Die Hard: With a Vengeance ,1995,32
2486,Dana,Wynter,1,332,Airport ,1970,14
786,Amy,Yasbeck,1,89,Pretty Woman ,1990,15
786,Amy,Yasbeck,1,228,The Mask ,1994,36
1723,Jose,Yenque,1,212,Traffic ,2000,20
1610,Michelle,Yeoh,1,196,Wo hu cang long ,2000,12
1610,Michelle,Yeoh,1,209,Tomorrow Never Dies ,1997,26
776,David,Yip,1,88,Indiana Jones and the Temple of Doom ,1984,24
513,Michael,York,1,57,Austin Powers in Goldmember ,2002,21
513,Michael,York,1,61,Austin Powers: The Spy Who Shagged Me ,1999,39
1392,Morgan,York,1,164,Cheaper by the Dozen ,2003,24
1392,Morgan,York,1,257,The Pacifier ,2005,13
2174,Susannah,York,1,281,Superman II ,1980,34
777,Ric,Young,1,88,Indiana Jones and the Temple of Doom ,1984,24
1619,Burt,Young,1,197,Rocky IV ,1985,17
1619,Burt,Young,1,217,Rocky III ,1982,34
1619,Burt,Young,1,241,Rocky ,1976,15
435,Harris,Yulin,1,49,Rush Hour 2 ,2001,19
435,Harris,Yulin,1,218,Clear and Present Danger ,1994,9
435,Harris,Yulin,1,260,Ghostbusters II ,1989,26
1041,Will,Yun Lee,1,120,Die Another Day ,2002,14
1038,Rick,Yune,1,120,Die Another Day ,2002,14
1038,Rick,Yune,1,147,The Fast and the Furious ,2001,16
2099,Grace,Zabriskie,1,270,The Grudge ,2004,31
2524,Daniel,Zacapa,1,338,Se7en ,1995,34
1349,Steve,Zahn,1,159,Stuart Little ,1999,24
1349,Steve,Zahn,1,173,Chicken Little ,2005,19
1349,Steve,Zahn,1,247,You've Got Mail ,1998,8
1349,Steve,Zahn,1,303,Daddy Day Care ,2003,38
4,Billy,Zane,1,1,Titanic ,1997,32
4,Billy,Zane,1,236,Back to the Future Part II ,1989,22
2028,Lil',Zane,1,258,Dr. Dolittle 2 ,2001,12
945,Renée,Zellweger,1,108,Chicago ,2002,35
945,Renée,Zellweger,1,119,Shark Tale ,2004,26
945,Renée,Zellweger,1,132,Jerry Maguire ,1996,27
1614,Fa,Zeng Li,1,196,Wo hu cang long ,2000,12
944,Catherine,Zeta-Jones,1,108,Chicago ,2002,35
944,Catherine,Zeta-Jones,1,208,Ocean's Twelve ,2004,30
433,Ziyi,Zhang,1,49,Rush Hour 2 ,2001,19
433,Ziyi,Zhang,1,196,Wo hu cang long ,2000,12
615,Greg,Zola,1,68,Pearl Harbor ,2001,29
372,Marita,Zouravlioff,1,42,My Big Fat Greek Wedding ,2002,16
191,Jeffrey,Zubernis,1,22,The Sixth Sense ,1999,25
